preco_total,area_util,local,vagas,titulo,endereco,descricao
980000.0,64.0,Noroeste,2,Loja Pronta Venha Montar Agora Seu Negocio Noroeste Loja Pronta Venha Montar Agora Seu Negocio Noroeste,"CLNW 10/11, Noroeste, Brasília CLNW 10/11, Noroeste, Brasília","MIRANDA LOJAS NO NOROESTE ALUGA EXCELENTE LOJA NO BAIRRO MAIS NOVO DE BRASÍLIA! - LOJA COM 02 BANHEIROS; - SOBRELOJA; - SUBSOLO (DEPOSITO); - 02 VAGAS DE GARAGEM; PARA AGENDAR UMA VISITA, FAVOR LIGAR PARA TELEFONES Ver dados TIM ZAP Ver dados 24 HORAS TENHO OUTRAS OPÇÕES DE LOJA"
806000.0,297.0,Samambaia,0,"Qn 314 - Prédio, 3 Pisos, 310 m² Ótimo para Renda. Qn 314 - Prédio, 3 Pisos, 310 m² Ótimo para Renda.","Quadra QN 314 Conjunto 7, Samambaia Sul, Samambaia Quadra QN 314 Conjunto 7, Samambaia Sul, Samambaia","QN 314 Conj 7 Lote 3 – Samambaia Sul Área terreno 100,00m2 – Área construída 310,00m2Preço R$ 806.000,00 (apenas 2.600,00m2)PREDIO COMERCIAL/RESIDENCIAL – 3 pisos. São 6 salões de aproximadamente 50,00m2 cada. Vazado. Construção 95% pronto. Fundação reforçada que permite construir mais 2 pisos. Não tem habite-se. Creche e escola a 100 metros. Nos fundos do prédio tem um cercado de 60m2 que pode ser utilizado para guarda de veículos. Tem ainda mais 100m2 de área verde.Em caso de locação da para alugar cada sala por R$ 850,00 cada apurando R$ 5.100,00 mensal com rentabilidade de 0,64%Próximo a avenida principal, grandes lojas das proximidades, Japão da Construção, Supermercado Tatico, Hospital Renascer, A Mundial, Agittus Calçados, Casa Bella Enxovais, Clinica Intra OralLIGUE: GETULIO ROMÃO CAMPOS CRECI 109Corretor desde 1969 ( 61) Ver dados Ver dados ( WhatsApp )Atendo até 23 horas. 7 dias por semana.Codigo anúncio: Ver dados - Ver dados"
2900000.0,2000.0,Ceilândia,0,Ótimo Galpão 2.000 m² em Terreno Com 2.800 m² (S. Industrial Ceilândia) Ótimo Galpão 2.000 m² em Terreno Com 2.800 m² (S. Industrial Ceilândia),"setor de industria , Ceilândia, Setor Industrial, Ceilândia setor de industria , Ceilândia, Setor Industrial, Ceilândia","Ótimo galpão cm 2.000m² de área em terreno com 2.800m² , escriturado e registrado ( pronto para transferir ) , construído a menos de 02 anos, pé direito com 7 metros de altura . OBS : está alugado barato por R$ 16.000 , será analisado proposta com permuta, desde que não seja superior a 50% do valor ... Agendar visita: Carlos Cardoso Ver dados"
115000.0,45.0,Goiás,0,"00761 - Comercial 1 Dorm, Turista I - Caldas Novas/go 00761 - Comercial 1 Dorm, Turista I - Caldas Novas/go",", Turista I, Caldas Novas , Turista I, Caldas Novas","Apartamento de 1 Quarto em Caldas Novas no Eldorado Termas Park em Caldas Novas Apartamento de 1 Quarto , sala , cozinha , banheiro social , sacada ampla Areá de lazer com piscinas termias , sauna , salão de jogos academia , restaurante , estacionamento coberto , portaria 24 horas O valor do condomínio R$ 880,00 O valor do imóvel R$ 115.000,00 Tim 064 Ver dados Claro 064 Ver dados WhatsAppClaro 064 Ver dados Vivo 64 Ver dadosSede própria no Shopping Tropical Nivel A Sl. 02Praça Gilson Ribeiro de Macedo N° 15Caldas Novas - GO, Ver dados **As informações e a disponibilidade dos imóveis acima são de responsabilidade dos proprietários dos mesmos e poderão ser alteradas a qualquer momento devendo sempre serem confirmadas com a equipe de atendimento Santana Imoveis.** - Última Atualização: 24/01/2019"
340000.0,95.0,Sobradinho,0,"- Vendo, Troco, Financio - Vendo, Troco, Financio","Quadra 2, Sobradinho, Sobradinho Quadra 2, Sobradinho, Sobradinho","LOJA COM 02 BANHEIROS, ESCRITÓRIO E SALA DE REUNIÃO.ACEITO TROCA E FINANCIAMENTO.TELEFONE DE PLANTÃO: (61) Ver dadosMESSIAS ROCHA : (61) Ver dados - (TIM) (61) Ver dados - (VIVO) Whatsapp (61) Ver dados - (OI) (61) Ver dados - (CLARO)FRANCISCO ROCHA: (61) Ver dados - (VIVO) Whatsapp (61) Ver dados - (OI)SITE: WWW.ROCHAIMOVEL.COM.BR E-MAIL: Ver dados 20 ANOS DE COMPETÊNCIA E HONESTIDADE.Codigo anúncio: Ver dados - Ver dados"
215000.0,38.0,Goiás,2,Comercial - Jardim Goias Comercial - Jardim Goias,", Jardim Goiás, Goiânia , Jardim Goiás, Goiânia","APARTAMENTO para VendaJARDIM GOIAS, GOIANIA2 vagas37,90 M2 construída, 37,90 M2 útil, 37,90 M2 totalNascenteMais informações:62 9 Ver dados 9 Ver dados - 28/11/2016"
140000.0,46.0,Samambaia,0,Sala em Samambaia Sala em Samambaia,"QD Qs 408 , Samambaia Norte, Samambaia QD Qs 408 , Samambaia Norte, Samambaia","Excelente sala, com aproximadamente 45,61² de área construída, localizada na melhor quadra de Samambaia Norte. Agende sua visita no Tel: (61) Ver dados"
9870000.0,987.0,Asa Norte,20,Sala Comercial Ou Consultorio em Prédio Novo E Moderno Sala Comercial Ou Consultorio em Prédio Novo E Moderno,"SEPN 515, Asa Norte, Brasília SEPN 515, Asa Norte, Brasília","Moderno projeto com 2 subsolos com vagas¹ de garagem, pavimento térreo com lojas e depósitos no subsolo, 4 pavimentos com salas para escritórios e cobertura com auditório*. Arquitetura imponente com fachadas com vidros na cor prata, granito, brises em alumínio composto e pintura texturizada. Lobby de acesso com suntuoso pé-direito de 20m e portaria central para salas com entrada independente das lojas. Segurança e privacidade nos acessos com catracas eletrônicas para acesso aos elevadores. Automação predial avançada e sistema de monitoramento com sensores e câmeras de tv. Espaços racionais e inteligentes com diversas opções de metragens para salas. Lojas com pé-direito confortável para forros rebaixados e pisos elevados, além de banheiros para PNE. Infraestrutura preparada para instalação de ar-condicionado tipo split em cada unidade. Infraestrutura de rede para instalações telefônicas, internet e intranet. Sistema automatizado de prevenção e combate a incêndio com equipamentos de detecção. Reservatório de captação de águas pluviais com aroveitamento máximo da luminosidade natural. Temos ainda outros pavimentos com 987, 1000 e 1.156 totalizando até 4268 metros de área útil. Prédio moderno e novo. Aceita proposta de aluguel ou compra, valores negociáveis."
310000.0,49.0,Asa Norte,0,Oportunidade Única Sala Com 49 m Sem Restrição Apenas 310 Mil Oportunidade Única Sala Com 49 m Sem Restrição Apenas 310 Mil,"SHN QD, Asa Norte, Brasília SHN QD, Asa Norte, Brasília","AnteriorPróximo Pronto Comercial à Venda | Le Quartier Quadra Shn Quadra 1, Lote A | ASA NORTE | Brasília | DF Dormitórios 0 a 1 Dormitórios Suítes 1 Suítes Área 26-170m² Área Ligue agora 61 Ver dadosVeja o telefone Envie um e-mail Consulte o preço Nós ligamos para você Favoritar imóvel Agende uma visita WhatsApp 61 Ver dados Chat Online Detalhes do Imóvel O empreendimento Le Quartier Hotel & Bureau está localizado na Asa Norte, um bairro nobre de Brasília, considerado um dos dez bairros mais cobiçados do Brasil. O Asa Norte dispõe de muitas opções de serviços e empreendimentos importantes para a cidade, como o Autódromo Internacional Nelson Piquet e o Estádio Nacional Mané Garrincha, palco de jogos importantes da Copa do Mundo 2014. Em poucos minutos do Le Quartier Hotel & Bureau você chega ao Boulevard Shopping e ao Brasília Shopping, dois ótimos complexos de lojas com salas de cinema e praça de alimentação, e à Universidade Católica de Brasília. Você encontra tudo o que precisa no entorno do imóvel em pouquíssimo tempo. Andando alguns metros é possível localizar boas opções de padarias, como a Pão Nobre, e um supermercado Carrefour, na rua paralela ao Piazza Vitta. Já as agências bancárias estão em sua maioria na Via W3 Norte, assim como outros supermercados e lojas de conveniência. O bairro Asa Norte ainda contempla ótimas escolas e centros profissionalizantes, além de hospitais e farmácias, como a Drogasil, a poucos minutos do edifício. Os imóveis Le Quartier Hotel & Bureau possuem área útil de 26 a 171m². Um empreendimento como Brasília nunca viu, o Le Quartier Hotel e Bureau é a união perfeita entre salas comerciais e o Hotel Windsor. Comodidade para quem usa. Áreas comuns"
282500.0,33.0,Asa Sul,0,Sgas 610 C Medico Lucio Costa Vários Com 2 Lavabos E Vaga Sgas 610 C Medico Lucio Costa Vários Com 2 Lavabos E Vaga,"SGAS, Asa Sul, Brasília SGAS, Asa Sul, Brasília","...::: CENTRO MÉDICO LÚCIO COSTA Excelência em Saúde :::....Ágio de R$ 90.000,00 + 17 mensais de R$ 11.323,53Correção mensal pelo IGP-M + 1 ao mes acumulativosTotal de R$ 282.500,00 (*).. Profissionais de renome na capital já reservaram seu espaço !. SGAS 610 ao lado do acesso à ponte das garças com acesso pela L2 e L3 . . Alguns diferenciais do Projeto: . Arquitetura inteligente que permite futuras mudanças de layout de planta.. Fachadas revestidas com materiais nobres. . Paisagísmo exclusivo. . Praça de alimentação com elevador panorâmico e cascata. . Automação predial com cabeamento para voz, dados e imagem. .. Portaria com controle de acesso por catracas e central de segurança com CFTV. . Ampla área de estacionamento e estacionamento rotativo. . 2 porte-cochére para embarque e desembarque de visitantes com fontes e espelho dágua. . 3 elevadores mais um específico para macas por torre. . Estacionamento para até 2 ambulâncias. . Previsão para pequenos grupos geradores na Cobertura. . Andar para clínicas e ressonância magnética. . Coleta de lixo hospitalar seguindo as novas normas.. Corredores com 2 Mt de largura. . Grupo gerador.. Lajes com sobre carga com 300, 500 e 1000 kilos/m². . Consultório com 2 lavabos, vaga de garagem, porta com 1 mt de largura. Preparação para ar condicionado, rede de oxigênio e ar medicinal e central de vácuo. Aquecimento central de água e gás encanado. Previsão para rede 380 V.Informações de 08:00 as 22:00 hs de segunda a domingoInplanta (61) Ver dados Nicolas Papazoglou (61) 9Ver dados(whatsapp) ou Rosarita (61) 9Ver dados anos de experiênciaINPLANTA EMPREENDIMENTOS IMOBILIÁRIOS LTDACreci Jurídico - 12.184 8º Região DFVENDA - AVALIAÇÃO - INVESTIMENTO - LOCAÇÃO e FINANCIAMENTOSite www.inplanta.com.bremail: Ver dados1) Inplanta Lago Norte - CA 05 Bloco I Loja 102 - Edifício St Régis2) Inplanta Noroeste - Home Office na SQNW 110 Bloco G Ed. Ilê de Saint Louis (*) Valores sujeitos a alterações, correções e disponibilidade da unidade - 27/01/2019"
200000.0,26.0,Águas Claras,0,Rua 5 Norte - Albany Medical Center - 991271253 Rua 5 Norte - Albany Medical Center - 991271253,"Rua 5 norte - Loja 7, Aguas Norte, Águas Claras Rua 5 norte - Loja 7, Aguas Norte, Águas Claras","Ferola, vencedora do prêmio Colibri pelos últimos 6 anos consecutivos, com maior número em vendas e acesso ao Wimóveis Vende SALA COMERCIAL super bem localizada em Águas Claras - Sala interna, muito bem localizada, prédio de clínicas médicas - Com 26m2 - Piso cerâmica - Quitada - Escriturada - Aceita financiamento Agende uma visita com a equipe Ferola: -JERUSA - Ver dados - LÍGIA: Ver dados - JOEL: Ver dados - LUCAS: Ver dados - BONFIM: Ver dados - MATIAS: Ver dados - ROBSON: Ver dados - FERNANDO: Ver dados - GEDIVALDO: Ver dados - JARBAS: Ver dados - LILIAN: Ver dados - BÁRBARA: Ver dados - ROSÂNGELA: Ver dados Avaliação - JERUSA Ver dados Ver dados Ferola Empreendimentos Imobiliários"
210000.0,29.0,Águas Claras,0,Comercial - Ótima Loja - Vista Shopping Comercial - Ótima Loja - Vista Shopping,", Centro, Águas Claras , Centro, Águas Claras","ED. VISTA SHOPPINGEXCELENTE LOCALIZAÇÃO!!! Localização: Rua das Figueiras, Lote 07, próximo a saída do Park Way, escola La Salle. DESCRIÇÃO DA LOJA: - Excelente loja, primeiro pavimento com mezanino. Com área privativa de 29m² e Estacionamento externo para clientes.DESCRIÇÃO DO CONDOMÍNIO:- Auditório;- Sala para Reunião;- Praça de alimentação;Valores a ser pago: - Valor quitado R$ 210.000,00 - Condomínio R$ 594,00 - Aceita Financiamento. AVALIAMOS, VENDEMOS E ALUGAMOS SEU IMÓVEL COM SEGURANÇA! Equipe Multivendas - A sua Imobiliária Ligue e agende uma visita: (61) Ver dados / Ver dados (TIM) E-mail: Ver dados Site: www.multivendasdf.com.br AVALIAMOS, VENDEMOS E ALUGAMOS SEU IMÓVEL COM SEGURANÇA! Equipe Multivendas - A sua ImobiliáriaLígia: (61) Ver dados (61) Ver dados / Ver dados - 17/10/2018"
430000.0,90.0,Riacho Fundo,4,"Casa Com 3 Dormitórios à Venda, 90 m² Por R$430.000 - Riacho Fundo - Riacho Fundo/df Casa Com 3 Dormitórios à Venda, 90 m² Por R$430.000 - Riacho Fundo - Riacho Fundo/df","Quadra Qn 1 0, Riacho Fundo, Riacho Fundo Quadra Qn 1 0, Riacho Fundo, Riacho Fundo","VISÃO IMÓVEIS VENDE: OPORTUNIDADE!!! LOTE COM CASA COM ESTRUTURA PRA OUTRO ANDAR03 QUARTOSSALA AMPLACOZINHA BEM ESPAÇOSAACEITA APARTAMENTO EM SAMAMBAIA NO MENOR VALOR NÃO ACEITA FINANCIAMENTO ***VALORES E INFORMAÇÕES SUJEITOS A ALTERAÇÕES***DESCUBRA AS VANTAGENS DE COMPRAR, VENDER, ALUGAR E ADMINISTRAR SEU IMÓVEL COM QUEM TEM 40 ANOS DE EXPERIÊNCIA NO MERCADO.AVALIAÇÃO GRATUITA!LIGUE AGORA MESMO E AGENDE SUA VISITA. EDILEUZA Ver dados/ Ver dadosACESSE: WWW.VISAOIMOVEIS.COM - 12/02/2019 Edileuza Viana: (61) Ver dados (61) Ver dados"
125000.0,30.0,Goiás,0,Apatamento Lagoa Quente Apatamento Lagoa Quente,"Alameda Das Thermas Quadra A 604, Turista I, Caldas Novas Alameda Das Thermas Quadra A 604, Turista I, Caldas Novas","Lagoa Quente Flat e Service possui um dos melhores parques de aquaticos de Caldas Novas, o Lagoa Termas Parque e Lagoa EcoPraia!Aqui buscamos excelência nos mínimos detalhes para que a sua experiência em Caldas Novas seja diferenciada, divertida e confortável. Além de contar com todo o serviço e área do hotel, os hóspedes tem acesso exclusivo e gratuito ao Lagoa Termas Parque, que fica localizado bem em frente. Deguste nossa elogiada gastronomia, escolhendo o pacote de meia-pensão (café da manhã e jantar) ou pensão completa.O Parque aquático privativo do Flat tem piscinas hidrotermais para adultos e crianças, ofurôs termais, piscina semi-olímpica e bar molhado. Na área das piscinas você conta com o serviço de nosso restaurante para alimentanção durante todo o dia. Além do parque aquático privativo, a estrutura do hotel conta com uma brinquedoteca, um salão de jogos, cyber-space, sala de TV, academia de ginástica, quadra poliesportiva e sauna. Você ainda conta com a conveniência do Lagoa Café, para uso nos apartamentos que são equipados com forno de micro-ondas e frigobar. O Hotel ainda dispõe de um serviço de transfer exclusivo para garantir o conforto de nossos hóspedes.Adquira agora mesmo sua propriedade no melhor hotel de Caldas!http://www.lagoaquenteflatservice.com.br/ - 12/02/2019"
280000.0,30.0,Park Sul,0,Sala Comercial The Union - Park Sul Sala Comercial The Union - Park Sul,"QUADRA SMAS TRECHO, Park Sul, Brasília QUADRA SMAS TRECHO, Park Sul, Brasília","Paulo Duarte Imóveis vendeSala comercial com 30,88m² com 01 vaga de garagem The Union Office - primeiro e único life style business de Brasília.Excelente investimento em uma localização privilegiada: em frente ao park shopping e próximo à estação do metrô.Com um projeto arquitetônico moderno e inovador o The Union compreende 5 blocos de escritórios, cada um com atendido por 2 elevadores, além de um lobby duplo de acesso ao conjunto. Um local cercado de praticidade, conforto e tranquilidade por todos os lados. Sua empresa cercada de toda infraestrutura e o melhor de muitos clientes.Agende uma visita e faça sua proposta. - 20/11/2018"
950000.0,308.0,Gama,0,"Prédio à Venda, 308 m² Por R$950.000 - Setor Leste - Gama/df Prédio à Venda, 308 m² Por R$950.000 - Setor Leste - Gama/df","Quadra Quadra 42 16, Setor Leste, Gama Quadra Quadra 42 16, Setor Leste, Gama","Você encontrou a oportunidade ideal!Excelente prédio em área comercial com 155,40m no térreo e 162,70m no pavimento superior, totalizando 308,10m de área construída. Imóvel regularizado, registrado e escriturado.Ótima localização com grande movimentação, nas imediações existem padarias, salões de beleza, farmácias, entre outros serviços. Aproveite a oportunidade e invista! - 12/02/2019"
400000.0,80.0,Águas Claras,0,Loja em Águas Claras no Centro Loja em Águas Claras no Centro,"AV. PAU BRASIL, Aguas Sul, Águas Claras AV. PAU BRASIL, Aguas Sul, Águas Claras","Loja no centro de Águas Claras, em frente a estação central do metro; No local já funciona um Laboratório, Centro Clínico, Pizzaria Gourmet e em breve outro Centro Clínico. Estacionamento Rotativo; Baterias de banheiros."
130000.0,48.0,Asa Sul,0,Comercial - Asa Sul Comercial - Asa Sul,"QUADRA SCS QUADRA, Asa Sul, Brasília QUADRA SCS QUADRA, Asa Sul, Brasília","Loja na Quadra 06 do Setor Comercial Sul No Edifício José Severo, com 48 m²Com banheiro, prédio com elevador Excelente localização. - 29/01/2019"
549000.0,39.0,Guará,0,Sgcv/sul - Jade Hotel Home Office - Guara II Sgcv/sul - Jade Hotel Home Office - Guara II,"Setor SGCV 1, Zona Industrial, Guará Setor SGCV 1, Zona Industrial, Guará","SGCV/SUL - Jade Hotel Home Office - Guara IILoja com banheiro, piso concretado e cerâmica pé direito duplo, localização privilegiada, ao lado do shopping, concessionárias, frente a pista. **ATENÇÃO**Informamos que a Thaís Imobiliária não recebe ou autoriza que qualquer corretor parceiro receba sinal ou pagamentos de compra de imóveis. Os devidos pagamentos deverão ser efetuados nas contas e nos termos estabelecidos no instrumento de compra e venda assinado e reconhecido em cartório. *A área do imóvel anunciado é uma estimativa e deverá ser confirmada junto à certidão de ônus do imóvel ou cessão de direitos, se não se tratar de bem a ser vendido como coisa certa e discriminada. Plantão de atendimentoLigue agora e agende sua visita! - 12/02/2019"
265000.0,150.0,Ceilândia,2,Eqnn 04/06 Prédio Ceilândia Sul 61 99414 - 1111 Composto Por Loja E Apartamentos Eqnn 04/06 Prédio Ceilândia Sul 61 99414 - 1111 Composto Por Loja E Apartamentos,"QUADRA EQNN 4/6, Ceilandia Sul, Ceilândia QUADRA EQNN 4/6, Ceilandia Sul, Ceilândia","FEROLA A MAIS ACESSADA DE BRASÍLIA VENDE: EXCELENTE OPORTUNIDADE DE INVESTIMENTO; PRÉDIO CEILÂNDIA SUL EQNN 04/06 COMPOSTO POR UMA LOJA TÉRREA REFORMADA COM PISO EM PORCELANATO; E MAIS DOIS APARTAMENTOS DE 1 QUARTO; MÉDIA DE RETORNO EM ALUGUÉIS 2 MIL REAIS; OBS: ACEITA TROCA MENOR VALOR LOCALIZAÇÃO: EXCELENTE LOCALIZAÇÃO AO LADO DA ESTAÇÃO GUARIROBA DE METRÔ, PRÓXIMO BATALHÃO DA PM, COLÉGIOS PÚBLICOS E PARTICULARES, ESTÁDIO DE FUTEBOL E COMÉRCIO LOCAL. AGENDE SUA VISITA! EQUIPE FEROLA: BONFIM 9 9414.1111 AVALIAÇÃO GRATUITA: 9 9414.1111 Ver dados FEROLA EMPREENDIMENTOS IMOBILIÁRIOS: Ver dados WWW.FEROLA.COM.BR"
95000.0,45.0,Goiás,0,"Cidade Empresarial, Sala Comercial, Edificio Manhattan Center Cidade Empresarial, Sala Comercial, Edificio Manhattan Center","RUA 300, Condomínio Cidade Empresarial, Aparecida de Goiânia RUA 300, Condomínio Cidade Empresarial, Aparecida de Goiânia","CIDADE EMPRESARIAL, SALA COMERCIAL, ÓTIMA LOCALIZAÇÃO, BANHEIRO PRIVATIVO, CORTINAS, DIVISÓRIAS DE VIDRO, SEGURANÇA, ESTACIONAMENTO, ACEITA PERMUTA AGENDE SUA VISITA."
450000.0,38.0,Sudoeste,0,"Barato!centro Clinico Sudoeste!sala 37 m² + Mesanino, Uma Garagem, Nascente Barato!centro Clinico Sudoeste!sala 37 m² + Mesanino, Uma Garagem, Nascente","CLS 103 BLOCO C, Sudoeste, Brasília CLS 103 BLOCO C, Sudoeste, Brasília",OPORTUNIDADE!!CENTRO CLINICO SUDOESTE!UMA GARAGEM. CONTATO:Ver dados / Ver dados
210000.0,42.0,Goiás,0,"04392 - Comercial 1 Dorm, Termal - Caldas Novas/go 04392 - Comercial 1 Dorm, Termal - Caldas Novas/go",", Centro, Caldas Novas , Centro, Caldas Novas","Comprar apartamento em Caldas Novas no Casa da Madeira.Apartamento 01 dormitório com 42m² mobiliado 9° vista para piscina e vista para a piscina.Novo, mobilia excelente 2 ar condicionado.Quitado. **As informações e a disponibilidade dos imóveis acima são de responsabilidade dos proprietários dos mesmos e poderão ser alteradas a qualquer momento devendo sempre serem confirmadas com a equipe de atendimento Santana Imoveis.** - Última Atualização: 05/02/2019"
4300000.0,1800.0,Ceilândia,4,"Galpão Comercial à Venda, Setor De Materiais De Construção, Ceilândia. Galpão Comercial à Venda, Setor De Materiais De Construção, Ceilândia.","Quadra Smc Quadra 5 0, Setor de Materiais de Construção, Ceilândia Quadra Smc Quadra 5 0, Setor de Materiais de Construção, Ceilândia","Quadra 05 - Setor de Materiais de Construção - CeilândiaLote com 2.700m² de terreno e galpão com 1.600m² de área construída.terreno totalmente plano,com dois acessos por portão eletronicos .hall de entrada de 26 por 6 metros,com pé direito duplo,espao para coffe break,4 escritos no piso inferior e 2 escritórios maiores no piso superior,todos com banheiro.Ótima localização.**ATENÇÃO**Informamos que a Thaís Imobiliária não recebe ou autoriza que qualquer corretor parceiro receba sinal ou pagamentos de compra de imóveis. Os devidos pagamentos deverão ser efetuados nas contas e nos termos estabelecidos no instrumento de compra e venda assinado e reconhecido em cartório. *A área do imóvel anunciado é uma estimativa e deverá ser confirmada junto à certidão de ônus do imóvel ou cessão de direitos, se não se tratar de bem a ser vendido como coisa certa e discriminada. Plantão de atendimentoLigue agora e agende sua visita! - 12/02/2019"
800000.0,100.0,Asa Norte,0,"Sala Comercial à Venda, Asa Norte, Brasília. Sala Comercial à Venda, Asa Norte, Brasília.","SCN Quadra 2 309, Asa Norte, Brasília SCN Quadra 2 309, Asa Norte, Brasília","Lettieri vende excelente conjunto com três salas conjugadas e divididas em sala de reunião, três salas exclusivas para advogados, sala de arquivo e de trabalho para dois estagiários, copa/cozinha, recepção, três banheiros. 100% mobiliada excelente estado de conservação agende uma visita: natan vidal (61) 9Ver dados ou Ver dados"
420130.0,40.0,Asa Sul,0,Sala Centro Clínico Advance II Sala Centro Clínico Advance II,", Asa Sul, Brasília , Asa Sul, Brasília","Sala para venda e locação no Centro Clínico Advanced II.Áreas de 39,57 m² em um complexo hospitalar com 4 subsolos, térreo e mais 3 pavimentos com amplo estacionamento pensado para o conforto dos pacientes e visitantes.O empreendimento segue tendência dos mais modernos centros clínicos do mundo, especialmente planejado para consultórios, clínicas, profissionais e empresas de saúde em geral. Marque uma visita!*Somos correspondente bancário. Financie seu imóvel AQUI*.Mais informações por telefone ou Whatsapp:(61) Ver dados(61) Ver dados/5007(61) Ver dadoswww.atalaiadf.com.br - 21/08/2018"
220000.0,22.0,Asa Norte,0,Comercial à Venda - na Asa Norte Comercial à Venda - na Asa Norte,"STN Bloco M, Asa Norte, Brasília STN Bloco M, Asa Norte, Brasília","Sala no nascente, 3º andar, excelente localização, ao lado do Boulevard Shopping e Walmart, próximo ao Extra, Atacadão, Hospital Santa Helena, Santa Lúcia Norte, fácil acesso ao Eixão, W3 norte, L2 Norte, Lago Norte e EPIA. O Condomínio Vital Brazil dispõe de portaria, elevador social, acessibilidade para cadeirantes, lanchonete, banheiros no térreo, estacionamento próprio e rotativo em frente. Prédio muito bem conservado, com água potável para os clientes nos corredores em todos os andares, seguro, com guarita na entrada do estacionamento."
880000.0,500.0,Guará,0,Comercial - Guara II Comercial - Guara II,"QUADRA QE, Guara II, Guará QUADRA QE, Guara II, Guará","Ernani Nunes Consultoria Imobiliaria Vende:Nao Aceita Financiamento e Nao Aceita Trocasvendo Prédio com Renda de 9.450.00 ,Escriturado e Quitadocomposto por 11 apartamentossendo 3 apartamentos de 2 qtose 8 apartamentos de 1 qto + 2 Lojaslote 200 mtsde 1 milhaopor 880.000,00Avalio e Vendo o Seu Imóvel com Rapidez e Segurança, Agende ja uma avaliação.Ernani Nunes / creci Ver dados dfVer dados Oi (whatsapp)Ver dados Tim - 26/11/2018"
185000.0,30.0,Asa Sul,0,Sala Comercial Asa Sul - Seps 705/905 Com Garagem Sala Comercial Asa Sul - Seps 705/905 Com Garagem,"SEPS 705/905, Asa Sul, Brasília SEPS 705/905, Asa Sul, Brasília","SALA COMERCIAL COM VARANDA E BANHEIRO, GARAGEM NO SUBSOLO, BEM LOCALIZADA, PRÓXIMO A FACULDADES, IDEAL PARA CONSULTÓRIOS OU ESCRITÓRIOS. PRÉDIO COM PORTARIA E ELEVADORES. CONTATO: IMOBILIÁRIA AMIIGO SCLN 309 BLOCO E SALA 216 - ASA NORTE TEL.: Ver dados CORRETOR: ALEXANDRE - Ver dados GERENTE DE NEGÓCIOS: MARCOS - Ver dados"
110000.0,30.0,Asa Sul,0,.ativ Asa Sul - Venda/aluguel - Scs Quadra 02 - Ed. São Paulo - Sala 201 .ativ Asa Sul - Venda/aluguel - Scs Quadra 02 - Ed. São Paulo - Sala 201,"Setor Comercial Sul Quadra 02 Bloco C, Asa Sul, Brasília Setor Comercial Sul Quadra 02 Bloco C, Asa Sul, Brasília","Excelente sala com banheiro localizada no Setor Comercial Sul, Quadra 02 Bloco C - Edifício São Paulo. Próximo ao prédio do SESC Presidente Dutra. -- Agende uma visita com a IMOBILIÁRIA PLANALTO LTDA! Desde 1969, prestando bons serviços. Para visitar é necessário reservar a chave com meia hora de antecedência com a própria Imobiliária Nosso atendimento é de segunda à sexta, das 9h às 17h. As chaves são liberadas até às 15h. * Os dados deste anuncio poderão ser alterados a qualquer momento sem previa comunicação. Palavras chave: SALA;ED SÃO PAULO;VENDA;ALUGUEL"
650000.0,155.0,Goiás,0,Sia Centro Empresarial 04 Salas Equipada E Decorada Sia Centro Empresarial 04 Salas Equipada E Decorada,"sia trecho 3/4, Sia, Setor Industrial sia trecho 3/4, Sia, Setor Industrial","Zulene IMÓVEIS vende SALAS COMERCIAIS 04 salas com 154,61 metros. equipada e decorada para escritório (sala de reunião, banheiros, copa, ar condicionado), excelente localização. O condomínio possui praça de alimentação, laboratórios, bancos, estacionamento rotativo. Agende a sua visita com um dos corretores da Equipe de Vendas!!! 9Ver dados / 9Ver dados / Ver dados Ver dados"
867000.0,47.0,Noroeste,2,Loja Noroeste 867 Mil 02 Vagas /99829 - 5148 Zap Loja Noroeste 867 Mil 02 Vagas /99829 - 5148 Zap,"CLNW, Noroeste, Brasília CLNW, Noroeste, Brasília","VENDE LOJA COMERCIAL: CLNW 10/11 ÓTIMA LOCALIZAÇÃO! PODE SER USADA PARA ALIMENTAÇÃO! 2 VAGAS DE GARAGEM NO SUBSOLO COM A POSSIBILIDADE DE SER FECHADA E SER USADA COMO DEPÓSITO DA LOJA! MEZANINO COM BANHEIRO! EXCELENTE PARA INVESTIR OU EXPLORAR COMO COMÉRCIO! AVALIAÇÃO GRATUITA FAZEMOS ! EXCELENTE LOJA NAS CLNW 10/11 PRONTA PARA ATUAR E COLOCAR SEU NEGOCIO ende ótima oportunidade de LOJA em Excelente localização no Noroeste!!! LOJA PRONTA!!!!! 1000 metros dos principais Hipermercados de BSB - Loja com Mezanino - 2 Vagas de Garagem EQUIPE MIRANDA HAUSE , DE PLANTÃO INCLUSIVE AOS FINAIS DE SEMANA! EMAIL Ver dados TELEFONES Ver dados TIM WHATSAPP Ver dados VIVO Ver dados CLARO Ver dados OI PREÇO SOBRE APROVAÇÃO DO DONO."
469000.0,96.0,Octogonal,0,Vendo Loja Com Subsolo Vendo Loja Com Subsolo,"AOS 1/4, Octogonal, Brasília AOS 1/4, Octogonal, Brasília","LOJA EXCELENTE, DE ESQUINA, COM SUBSOLO COM 96,29 M2 DE ÁREA TOTAL LIGUE E AGENDE A SUA VISITA Ver dados OU Ver dados WHATSAPP"
